id;name;lat;lon;cat;subcat;url
16939;Cmentarz żydowski w Kozłowszczyźnie;53.310314;25.288017;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/k/1682-kozlowszczyzna/114-cmentarze/16939-cmentarz-zydowski-w-kozlowszczyznie
19291;Cmentarz żydowski w Lędyczku (ul. 20 Lutego);53.540702;16.965975;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/l/515-ledyczek/114-cmentarze/19291-cmentarz-zydowski-w-ledyczku-ul-20-lutego
21462;Cmentarz żydowski w Międzychodzie;52.597092;15.88652;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/m/517-miedzychod/114-cmentarze/21462-cmentarz-zydowski-w-miedzychodzie-ul-wiatraczna-1
22463;Cmentarz żydowski w Możejkach;56.294086;22.333016;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/m/1600-mozejki/114-cmentarze/22463-cmentarz-zydowski-w-mozejkach
24875;Cmentarz żydowski w Nysie (ul. Kaczkowskiego);50.489572;17.353036;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/n/65-nysa/114-cmentarze/24875-cmentarz-zydowski-w-nysie-ul-kaczkowskiego
24932;Cmentarz żydowski w Okonku (ul. Leśna);53.534633;16.842813;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/o/242-okonek/114-cmentarze/24932-cmentarz-zydowski-w-okonku-ul-lesna
26312;Cmentarz żydowski w Orli;53.508396;24.982039;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/o/1716-orla-bialorus/114-cmentarze/26312-cmentarz-zydowski-w-orli
26877;Cmentarz żydowski w Otmuchowie (ul. Sienkiewicza);50.476647;17.16987;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/o/85-otmuchow/114-cmentarze/26877-cmentarz-zydowski-w-otmuchowie-ul-sienkiewicza
30898;Cmentarz żydowski w pobliżu ul. Muziejaus;55.386351;23.13343;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/r/1601-rossienie/114-cmentarze/30898-cmentarz-zydowski-w-poblizu-ul-muziejaus
28935;Cmentarz żydowski w Prudniku (ul. Kolejowa 40a);50.328604;17.574868;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/p/87-prudnik/114-cmentarze/28935-cmentarz-zydowski-w-prudniku-ul-kolejowa-40a
28865;Cmentarz żydowski w Prudniku (ul. Wiejska);50.320374;17.589337;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/p/87-prudnik/114-cmentarze/28865-cmentarz-zydowski-w-prudniku-ul-wiejska
29494;Cmentarz żydowski w Pszczewie (ul. Brzegowa);52.4754815633491;15.7755088624267;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/p/386-pszczew/114-cmentarze/29494-cmentarz-zydowski-w-pszczewie-ul-brzegowa
35399;Cmentarz żydowski w Ścinawie (ul. Witosa 11);51.406227;16.42202;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/s/755-scinawa/114-cmentarze/35399-cmentarz-zydowski-w-scinawie-ul-witosa-11
31845;Cmentarz żydowski w Sierakowie;52.658086;16.076614;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/s/569-sierakow/114-cmentarze/31845-cmentarz-zydowski-w-sierakowie
35525;Cmentarz żydowski w Środzie Śląskiej (ul. Górna);51.16325223872358;16.60194035714723;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/s/1917-sroda-slaska/114-cmentarze/35525-cmentarz-zydowski-w-srodzie-slaskiej-ul-gorna
34236;Cmentarz żydowski w Strzelinie (ul. Pułaskiego);50.774736;17.079931;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/s/209-strzelin/114-cmentarze/34236-cmentarz-zydowski-w-strzelinie-ul-pulaskiego
35951;Cmentarz żydowski w Świebodzinie (ul. Jana III Sobieskiego 12);52.241152;15.5202;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/s/741-swiebodzin/114-cmentarze/35951-cmentarz-zydowski-w-swiebodzinie-ul-jana-iii-sobieskiego-12
34876;Cmentarz żydowski w Szczercu;49.643835;23.857069;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/s/911-szczerzec/114-cmentarze/34876-cmentarz-zydowski-w-szczercu
35134;Cmentarz żydowski w Szlichtyngowej (Górczyna);51.715649;16.234756;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/s/623-szlichtyngowa/114-cmentarze/35134-cmentarz-zydowski-w-szlichtyngowej-gorczyna
37297;Cmentarz żydowski w Trzciance (ul. Parkowa);53.054166;16.463888;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/t/827-trzcianka/114-cmentarze/37297-cmentarz-zydowski-w-trzciance-ul-parkowa
194067;Cmentarz żydowski w Trzciance (ul. Wita Stwosza);53.04266;16.45928;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/t/827-trzcianka/114-cmentarze/194067-cmentarz-zydowski-w-trzciance-ul-wita-stwosza
37325;Cmentarz żydowski w Trzcielu (Świdwowiec);52.377774;15.887132;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/t/94-trzciel/114-cmentarze/37325-cmentarz-zydowski-w-trzcielu-swidwowiec
38252;Cmentarz żydowski w Wejherowie (Bolszewo);54.605555;18.183611;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/w/1122-wejherowo/114-cmentarze/38252-cmentarz-zydowski-w-wejherowie-bolszewo
38287;Cmentarz żydowski w Wiekszniach;56.236839;22.497962;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/w/1597-wieksznie/114-cmentarze/38287-cmentarz-zydowski-w-wiekszniach
194248;Kwatera żydowska w Głuchołazach (ul. Kardynała Stefana Wyszyńskiego);50.31674;17.391679;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/n/65-nysa/114-cmentarze/194248-kwatera-zydowska-w-glucholazach-ul-kardynala-stefana-wyszynskiego
11704;Nowy cmentarz żydowski w Drohobyczu (wuł. Orłyka);49.369804;23.514476;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/d/814-drohobycz/114-cmentarze/11704-nowy-cmentarz-zydowski-w-drohobyczu-wul-orlyka
20134;Nowy cmentarz żydowski we Lwowie (wuł. Kyryliwśka 11);49.851432;24.000921;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/l/703-lwow/114-cmentarze/20134-nowy-cmentarz-zydowski-we-lwowie-wul-kyryliwska-11
11724;Stary cmentarz żydowski w Drohobyczu (wuł. Orłyka);49.357978;23.512566;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/d/814-drohobycz/114-cmentarze/11724-stary-cmentarz-zydowski-w-drohobyczu-wul-orlyka
20115;Stary cmentarz żydowski we Lwowie;49.845317;24.01783;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/l/703-lwow/114-cmentarze/20115-stary-cmentarz-zydowski-we-lwowie
21535;Cmentarz Międzyrzecz-Obrzyce;52.45461;15.620477;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/m/411-miedzyrzecz/114-cmentarze/21535-cmentarz-miedzyrzecz-obrzyce
22252;Cmentarz przy ul. Kirowa;53.315313;25.707836;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/m/1516-molczadz/114-cmentarze/22252-cmentarz-przy-ul-kirowa
37871;Cmentarz w Wałczu;53.273785;16.47129;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/w/1248-walcz/114-cmentarze/37871-cmentarz-w-walczu
34055;Cmentarz żydowski przy ul. Drohobyckiej 69b;49.256126;23.821739;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/s/971-stryj/114-cmentarze/34055-cmentarz-zydowski-w-stryju-ul-drohobycka-69b
10860;Cmentarz żydowski w Człopie (ul. Mickiewicza);53.095351;16.120591;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/c/23-czlopa/114-cmentarze/10860-cmentarz-zydowski-w-czlopie-ul-mickiewicza
11630;Cmentarz żydowski w Drezdenku (ul. Kopernika 16);52.836982;15.825248;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/d/491-drezdenko/114-cmentarze/11630-cmentarz-zydowski-w-drezdenku-ul-kopernika-16
12066;Cmentarz żydowski w Dzierżoniowie (ul. Bielawska 18);50.730906;16.657317;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/d/212-dzierzoniow/114-cmentarze/12066-cmentarz-zydowski-w-dzierzoniowie-ul-bielawska-18
19039;Cmentarz żydowski w Legnicy (ul. Kartuska 14/20);51.212056;16.172889;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/l/666-legnica/114-cmentarze/19039-cmentarz-zydowski-w-legnicy-ul-kartuska-1420
194307;Cmentarz żydowski w Legnicy (ul. Pątnowska);51.213889;16.186111;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/l/666-legnica/114-cmentarze/194307-cmentarz-zydowski-w-legnicy-ul-patnowska
18884;Cmentarz żydowski w Legnicy (ul. Wrocławska 106);51.210583;16.183083;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/l/666-legnica/114-cmentarze/18884-cmentarz-zydowski-w-legnicy-ul-wroclawska-106
21042;Cmentarz żydowski w Miastku (ul. Młodzieżowa);54.000278;16.973319;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/m/260-miastko/114-cmentarze/21042-cmentarz-zydowski-w-miastku-ul-mlodziezowa
21545;Cmentarz żydowski w Międzyrzeczu (ul. Kazimierza Wielkiego);52.46307;15.5624769999999;cmentarz;żydowski;https://sztetl.org.pl/pl/node/21545
23870;Cmentarz żydowski w Nowej Soli (ul. Wyspiańskiego);51.808203;15.7199439999999;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/n/1023-nowa-sol/114-cmentarze/23870-cmentarz-zydowski-w-nowej-soli-ul-wyspianskiego
27251;Cmentarz żydowski w Paczkowie (ul. Miraszewskiego);50.469731;16.996969;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/p/32-paczkow/114-cmentarze/27251-cmentarz-zydowski-w-paczkowie-ul-miraszewskiego
28564;Cmentarz żydowski w Połonce;53.146655;25.709617;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/p/1588-polonka/114-cmentarze/28564-cmentarz-zydowski-w-polonce
30525;Cmentarz żydowski w Raduniu;54.039988;24.968061;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/r/1132-radun/114-cmentarze/30525-cmentarz-zydowski-w-raduniu
34792;Cmentarz żydowski w Szczecinku (ul. Wodociągowa);53.712247;16.697475;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/s/29-szczecinek/114-cmentarze/34792-cmentarz-zydowski-w-szczecinku-ul-wodociagowa
40220;Cmentarz żydowski w Ząbkowicach Śląskich (ul. Wrocławska);50.589345;16.812944;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/z/709-zabkowice-slaskie/114-cmentarze/40220-cmentarz-zydowski-w-zabkowicach-slaskich-ul-wroclawska
40386;Cmentarz żydowski w Zdzięciole-Diatłowie;53.463193;25.404189;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/z/1158-zdzieciol/114-cmentarze/40386-cmentarz-zydowski-w-zdzieciole-diatlowie
40381;Cmentarz żydowski w Zdzięciole (ul. Oktiabrskaja);53.455324;25.406989;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/z/1158-zdzieciol/114-cmentarze/40381-cmentarz-zydowski-w-zdzieciole-ul-oktiabrskaja
40464;Cmentarz żydowski w Ziębicach (ul. Władysława Łokietka);50.593639;17.038417;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/z/756-ziebice/114-cmentarze/40464-cmentarz-zydowski-w-ziebicach-ul-wladyslawa-lokietka
40407;Cmentarz żydowski w Zielonej Górze (ul. Wrocławska 60a);51.932982;15.524575;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/z/141-zielona-gora/114-cmentarze/40407-cmentarz-zydowski-w-zielonej-gorze-ul-wroclawska-60a
19287;Nowy cmentarz żydowski w Lęborku, róg ul. Krzywoustego i Abrahama (Hindenburgstraße i Sophieweg).;54.53057;17.762575;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/l/37-lebork/114-cmentarze/19287-nowy-cmentarz-zydowski-w-leborku-rog-ul-krzywoustego-i-abrahama-hindenburgstrasse-i-sophieweg
182237;Nowy cmentarz żydowski w Łucku (projizd Teszczyn Jazyk);50.743659;25.345015;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/l/983-luck/114-cmentarze/182237-cmentarz-zydowski-nowy-w-lucku-projizd-teszczyn-jazyk
138864;Stary cmentarz żydowski na Wiliampolu w Kownie;54.905937;23.8937940000001;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/k/1479-kowno/114-cmentarze/138864-stary-cmentarz-zydowski-na-wiliampolu-w-kownie
16880;"Stary cmentarz żydowski (tzw. zielonogórski; lit. Žaliakalnio) w Kownie";54.907743;23.943833;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/k/1479-kowno/114-cmentarze/16880-stary-cmentarz-zydowski-tzw-zielonogorski-lit-zaliakalnio-w-kownie
19283;Stary cmentarz żydowski w Lęborku, Park Chrobrego, ul. Gdańska i Niepodległości.;54.544538;17.760515;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/l/37-lebork/114-cmentarze/19283-stary-cmentarz-zydowski-w-leborku-park-chrobrego-ul-gdanska-i-niepodleglosci
182236;Stary cmentarz żydowski w Łucku (wuł. Zapowitna 1);50.747118;25.320181;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/l/983-luck/114-cmentarze/182236-cmentarz-zydowski-stary-w-lucku-wul-zapowitna-1
35177;Cmentarz;51.553981;15.542103;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/s/624-szprotawa/114-cmentarze/35177-cmentarz
23844;Cmentarz przy drodze do Lebiażan;53.146153;25.901363;cmentarz;żydowski;https://sztetl.org.pl/pl/towns/n/1200-nowa-mysz/114-cmentarze/23844-cmentarz-przy-drodze-do-lebiazan
6778;Cmentarz przy drodze do Staryk;50.36104418494633;25.11755993491543;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/b/1108-beresteczko/114-cmentarze/6778-cmentarz-zydowski-w-beresteczku-wul-lesi-ukrajinky
6675;Cmentarz przy ul. Czernyszewskiego;53.12329;26.010346;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/b/1055-baranowicze/114-cmentarze/6675-cmentarz-zydowski-w-baranowiczach-wul-czarnyszeuskaha
19295;Cmentarz przy ul. Frunze;53.90123;25.302114;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/l/1071-lida/114-cmentarze/19295-cmentarz-przy-ul-frunze
17113;Cmentarz przy ul. Jamkiewicza;52.208344;27.019587;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/k/1300-kozangrodek/114-cmentarze/17113-cmentarz-zydowski-w-kozangrodku-wul-jankiewicza
22052;Cmentarz przy ul. Parkowej;53.347016;16.089392;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/m/25-miroslawiec/114-cmentarze/22052-cmentarz-przy-ul-parkowej
16123;Cmentarz żydowski prywatny Moritza Polkego w Kłodzku (Jurandów);50.444066;16.659951;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/k/705-klodzko/114-cmentarze/16123-cmentarz-zydowski-prywatny-moritza-polkego-w-klodzku-jurandow
16116;Cmentarz żydowski prywatny Seeliga Caro w Kłodzku;50.43700804174931;16.650810526458756;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/k/705-klodzko/114-cmentarze/16116-cmentarz-zydowski-prywatny-seeliga-caro-w-klodzku
20598;Cmentarz żydowski przy ul. Czapajewa;52.250926;26.8502;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/l/941-luniniec/114-cmentarze/20598-cmentarz-zydowski-przy-ul-czapajewa
37451;Cmentarz żydowski przy ul. Młyńskiej;53.189605;16.146652;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/t/31-tuczno/114-cmentarze/37451-cmentarz-zydowski-przy-ul-mlynskiej
17958;Cmentarz żydowski (ul. Kościuszki);52.065763;15.096202;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/k/1277-krosno-odrzanskie/114-cmentarze/17958-cmentarz-zydowski-w-krosnie-odrzanskim-ul-kosciuszki
6989;Cmentarz żydowski w Białym Borze (ul. Bobolicka);53.897427;16.830411;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/b/20-bialy-bor/114-cmentarze/6989-cmentarz-zydowski-w-bialym-borze-ul-bobolicka
7633;Cmentarz żydowski w Bledzewie (ul. Wodna);52.51909;15.39764;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/b/459-bledzew/114-cmentarze/7633-cmentarz-zydowski-w-bledzewie-ul-wodna
8207;Cmentarz żydowski w Bóbrce;49.634413;24.290042;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/b/885-bobrka/114-cmentarze/8207-cmentarz-zydowski-w-bobrce
8080;Cmentarz żydowski w Bolechowie (wuł. Mandryka);49.057432;23.857884;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/b/883-bolechow/114-cmentarze/8080-cmentarz-zydowski-w-bolechowie-wul-mandryka
8668;Cmentarz żydowski w Brzozdowcach;49.455307;24.159805;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/b/927-brzozdowce/114-cmentarze/8668-cmentarz-zydowski-w-brzozdowcach
8809;Cmentarz żydowski w Busku (wuł. Szewczenka 10-18);49.966294;24.627764;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/b/828-busk/114-cmentarze/8809-cmentarz-zydowski-w-busku-wul-szewczenka-10-18
9428;Cmentarz żydowski w Chojnowie (ul. Bielawska);51.272714;15.937729;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/c/646-chojnow/114-cmentarze/9428-cmentarz-zydowski-w-chojnowie-ul-bielawska
10237;Cmentarz żydowski w Czaplinku (ul. Kamienna 1);53.554325;16.227783;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/c/311-czaplinek/114-cmentarze/10237-cmentarz-zydowski-w-czaplinku-ul-kamienna-1
11324;Cmentarz żydowski w Dobiegniewie (ul. Wodna);52.970431;15.768428;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/d/488-dobiegniew/114-cmentarze/11324-cmentarz-zydowski-w-dobiegniewie-ul-wodna
14625;Cmentarz żydowski w Jaworze (ul. Miłosza);51.044967;16.191098;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/j/648-jawor/114-cmentarze/14625-cmentarz-zydowski-w-jaworze-ul-milosza
15794;Cmentarz żydowski w Kiejdanach (A. Kanapinsko g. 69/71);55.293046;23.961482;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/k/1553-kiejdany/114-cmentarze/15794-cmentarz-zydowski-w-kiejdanach-kanapinsko-g-6971
15891;Cmentarz żydowski w Kiejdanach (Lakštingalų g. 12);55.293796;23.965487;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/k/1553-kiejdany/114-cmentarze/15891-cmentarz-zydowski-w-kiejdanach-lakstingalu-g-12
16239;Cmentarz żydowski w Kłodzku (średniowieczny);50.439249;16.650681;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/k/705-klodzko/114-cmentarze/16239-cmentarz-zydowski-w-klodzku-sredniowieczny
16162;Cmentarz żydowski w Kłodzku (ul. Bohaterów Getta 18);50.432472;16.646713;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/k/705-klodzko/114-cmentarze/16162-cmentarz-zydowski-w-klodzku-ul-bohaterow-getta-18
20186;Cmentarz żydowski w Łachwie (wul. Rybsowchoznaja);52.214762;27.11091;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/l/1353-lachwa/114-cmentarze/20186-cmentarz-zydowski-w-lachwie-wul-rybsowchoznaja
18746;Cmentarz żydowski w Lądku-Zdroju (ul. Śnieżna);50.341104;16.871749;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/l/753-ladek-zdroj/114-cmentarze/18746-cmentarz-zydowski-w-ladku-zdroju-ul-sniezna-14
19042;Cmentarz żydowski w Legnicy (średniowieczny);51.207224;16.15797;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/l/666-legnica/114-cmentarze/19042-cmentarz-zydowski-w-legnicy-sredniowieczny
25504;Cmentarz żydowski w Olkienikach;54.362608;24.851911;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/o/1603-olkieniki/114-cmentarze/25504-cmentarz-zydowski-w-olkienikach
32159;Cmentarz żydowski w Skwierzynie (ul. Międzyrzecka);52.592178;15.509391;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/s/92-skwierzyna/114-cmentarze/32159-cmentarz-zydowski-w-skwierzynie-ul-miedzyrzecka
34111;Cmentarz żydowski w Strzegomiu (ul. św. Jadwigi);50.962327;16.357543;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/s/213-strzegom/114-cmentarze/34111-cmentarz-zydowski-w-strzegomiu-ul-sw-jadwigi
34407;Cmentarz żydowski w Sulęcinie (ul. Poznańska);52.446463;15.136199;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/s/739-sulecin/114-cmentarze/34407-cmentarz-zydowski-w-sulecinie-ul-poznanska
35564;Cmentarz żydowski w Świdnicy (ul. Esperantystów);50.854528;16.497639;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/s/208-swidnica/114-cmentarze/35564-cmentarz-zydowski-w-swidnicy-ul-esperantystow
35917;Cmentarz żydowski w Świebodzicach (ul. Wałbrzyska 17);50.855687;16.320563;cmentarz;żydowski;https://sztetl.org.pl/pl/towns/s/1207-swiebodzice/114-cmentarze/35917-cmentarz-przy-ul-walbrzyskiej
37185;Cmentarz żydowski w Torzymiu (ul. Sulęcińska);52.317805;15.083289;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/t/626-torzym/114-cmentarze/37185-cmentarz-zydowski-w-torzymiu-ul-sulecinska
37419;Cmentarz żydowski w Trzemesznie Lubuskim (ul. Poznańska 22);52.435162;15.240387;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/t/627-trzemeszno-lubuskie/114-cmentarze/37419-cmentarz-zydowski-w-trzemesznie-lubuskim-ul-poznanska-22
41266;Cmentarz żydowski w Żydaczowie;49.394383;24.134209;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/z/979-zydaczow/114-cmentarze/41266-cmentarz-zydowski-w-zydaczowie-wul-hajdamacka
29350;Stary cmentarz żydowski w Przemyślanach (wuł. Franka);49.669954;24.550224;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/p/960-przemyslany/114-cmentarze/29350-stary-cmentarz-zydowski-w-przemyslanach-wul-franka
34545;Stary cmentarz żydowski w Szawlach;55.921341;23.328931;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/s/1484-szawle/114-cmentarze/34545-stary-cmentarz-zydowski-w-szawlach
20035;Cmentarz;51.788059;14.950633;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/l/516-lubsko/114-cmentarze/20035-cmentarz-zydowski-w-lubsku-ul-przemyslowa-7476
33940;Cmentarz przy ul. Gorińskiej;51.891908;26.856937;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/s/1036-stolin/114-cmentarze/33940-cmentarz-przy-ul-gorinskiej
33935;Cmentarz przy ul. Lenina;51.916114;26.849728;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/s/1036-stolin/114-cmentarze/33935-cmentarz-przy-ul-lenina
14350;Cmentarz (ul. Sodų);55.068491;24.270709;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/j/1592-janow-litwa/114-cmentarze/14350-cmentarz-ul-sodu
40555;Cmentarz w Złocieńcu;53.532753;16.009226;cmentarz;żydowski;https://sztetl.org.pl/pl/towns/z/850-zlocieniec/114-cmentarze/40555-cmentarz-w-zlociencu
6723;Cmentarz żydowski w Barwicach;53.748776;16.352397;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/b/251-barwice/114-cmentarze/6723-cmentarz-zydowski-w-barwicach-ul-pomorska
7761;Cmentarz żydowski w Bobolicach (ul. Mickiewicza);53.948977;16.582371;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/b/299-bobolice/114-cmentarze/7761-cmentarz-zydowski-w-bobolicach-ul-mickiewicza
